dam_name,date,height_m,storage_ml,current_%,last year_%,year,month,monthname,dayofmonth,daymonthyear
Lewis Gay,2016-03-11,6.5,15.2,9.0,78.0,2016,3,Mar,11,11-Mar-2016
Lewis Gay,2016-03-12,6.4,14.6,8.7,78.0,2016,3,Mar,12,12-Mar-2016
Lewis Gay,2016-03-13,6.4,14.6,8.7,78.0,2016,3,Mar,13,13-Mar-2016
Lewis Gay,2016-03-14,6.3,14.0,8.3,76.4,2016,3,Mar,14,14-Mar-2016
Lewis Gay,2016-03-15,6.2,13.4,8.0,74.7,2016,3,Mar,15,15-Mar-2016
Lewis Gay,2016-03-16,6.1,12.9,7.7,74.7,2016,3,Mar,16,16-Mar-2016
Lewis Gay,2016-03-17,6.0,12.3,7.3,74.7,2016,3,Mar,17,17-Mar-2016
Lewis Gay,2016-03-18,5.9,11.8,7.0,74.7,2016,3,Mar,18,18-Mar-2016
Lewis Gay,2016-03-19,5.8,11.2,6.7,74.7,2016,3,Mar,19,19-Mar-2016
Lewis Gay,2016-03-20,5.7,10.7,6.4,73.9,2016,3,Mar,20,20-Mar-2016
Lewis Gay,2016-03-21,5.6,10.2,6.1,73.5,2016,3,Mar,21,21-Mar-2016
Lewis Gay,2016-03-22,5.5,9.8,5.8,73.5,2016,3,Mar,22,22-Mar-2016
Lewis Gay,2016-03-23,5.4,9.3,5.5,73.5,2016,3,Mar,23,23-Mar-2016
Lewis Gay,2016-03-24,5.3,8.8,5.2,73.5,2016,3,Mar,24,24-Mar-2016
Lewis Gay,2016-03-25,5.3,8.8,5.2,73.5,2016,3,Mar,25,25-Mar-2016
Lewis Gay,2016-03-26,5.3,8.8,5.2,72.8,2016,3,Mar,26,26-Mar-2016
Lewis Gay,2016-03-27,5.3,8.8,5.2,72.8,2016,3,Mar,27,27-Mar-2016
Lewis Gay,2016-03-28,5.3,8.8,5.2,72.8,2016,3,Mar,28,28-Mar-2016
Lewis Gay,2016-03-29,5.3,8.8,5.2,72.8,2016,3,Mar,29,29-Mar-2016
Lewis Gay,2016-03-30,5.3,8.8,5.2,72.8,2016,3,Mar,30,30-Mar-2016
Lewis Gay,2016-03-31,5.1,8.0,4.8,72.8,2016,3,Mar,31,31-Mar-2016
Lewis Gay,2016-04-01,4.7,6.5,3.9,72.8,2016,4,Apr,1,1-Apr-2016
Lewis Gay,2016-04-02,3.5,3.0,1.8,72.8,2016,4,Apr,2,2-Apr-2016
Lewis Gay,2016-04-03,3.4,2.8,1.7,72.8,2016,4,Apr,3,3-Apr-2016
Lewis Gay,2016-04-04,3.3,2.6,1.5,72.8,2016,4,Apr,4,4-Apr-2016
Lewis Gay,2016-04-05,3.3,2.6,1.5,72.8,2016,4,Apr,5,5-Apr-2016
Lewis Gay,2016-04-06,3.3,2.6,1.5,72.8,2016,4,Apr,6,6-Apr-2016
Lewis Gay,2016-04-07,3.3,2.6,1.5,72.8,2016,4,Apr,7,7-Apr-2016
Lewis Gay,2016-04-08,3.3,2.6,1.5,72.3,2016,4,Apr,8,8-Apr-2016
Lewis Gay,2016-04-09,3.3,2.6,1.5,71.5,2016,4,Apr,9,9-Apr-2016
Lewis Gay,2016-04-10,3.3,2.6,1.5,71.5,2016,4,Apr,10,10-Apr-2016
Lewis Gay,2016-04-11,3.3,2.6,1.5,71.5,2016,4,Apr,11,11-Apr-2016
Lewis Gay,2016-04-12,3.3,2.6,1.5,71.5,2016,4,Apr,12,12-Apr-2016
Lewis Gay,2016-04-13,3.3,2.6,1.5,71.5,2016,4,Apr,13,13-Apr-2016
Lewis Gay,2016-04-14,3.3,2.6,1.5,71.5,2016,4,Apr,14,14-Apr-2016
Lewis Gay,2016-04-15,3.3,2.6,1.5,71.5,2016,4,Apr,15,15-Apr-2016
Lewis Gay,2016-04-16,3.3,2.6,1.5,71.5,2016,4,Apr,16,16-Apr-2016
Lewis Gay,2016-04-17,3.3,2.6,1.5,71.5,2016,4,Apr,17,17-Apr-2016
Lewis Gay,2016-04-18,3.3,2.6,1.5,71.5,2016,4,Apr,18,18-Apr-2016
Lewis Gay,2016-04-19,3.3,2.6,1.5,71.5,2016,4,Apr,19,19-Apr-2016
Lewis Gay,2016-04-20,3.3,2.6,1.5,71.5,2016,4,Apr,20,20-Apr-2016
Lewis Gay,2016-04-21,3.3,2.6,1.5,71.5,2016,4,Apr,21,21-Apr-2016
Lewis Gay,2016-04-22,3.3,2.6,1.5,71.3,2016,4,Apr,22,22-Apr-2016
Lewis Gay,2016-04-23,3.3,2.6,1.5,68.5,2016,4,Apr,23,23-Apr-2016
Lewis Gay,2016-04-24,3.3,2.6,1.5,68.5,2016,4,Apr,24,24-Apr-2016
Lewis Gay,2016-04-25,3.3,2.6,1.5,65.5,2016,4,Apr,25,25-Apr-2016
Lewis Gay,2016-04-26,3.3,2.6,1.5,65.5,2016,4,Apr,26,26-Apr-2016
Lewis Gay,2016-04-27,3.72,3.5,2.1,65.5,2016,4,Apr,27,27-Apr-2016
Lewis Gay,2016-04-28,2.92,1.8,1.1,65.5,2016,4,Apr,28,28-Apr-2016
Lewis Gay,2016-04-29,3.0,2.0,1.2,65.5,2016,4,Apr,29,29-Apr-2016
Lewis Gay,2016-04-30,3.3,2.6,1.5,65.5,2016,4,Apr,30,30-Apr-2016
Lewis Gay,2016-05-01,3.59,3.2,1.9,65.8,2016,5,May,1,1-May-2016
Lewis Gay,2016-05-02,4.2,4.8,2.9,66.1,2016,5,May,2,2-May-2016
Lewis Gay,2016-05-03,4.38,5.4,3.2,66.5,2016,5,May,3,3-May-2016
Lewis Gay,2016-05-04,4.56,6.0,3.6,66.8,2016,5,May,4,4-May-2016
Lewis Gay,2016-05-05,3.97,4.2,2.5,66.8,2016,5,May,5,5-May-2016
Lewis Gay,2016-05-06,2.52,1.2,0.7,66.7,2016,5,May,6,6-May-2016
Lewis Gay,2016-05-07,2.05,0.6,0.4,66.7,2016,5,May,7,7-May-2016
Lewis Gay,2016-05-08,2.52,1.2,0.7,66.7,2016,5,May,8,8-May-2016
Lewis Gay,2016-05-09,2.88,1.8,1.1,66.7,2016,5,May,9,9-May-2016
Lewis Gay,2016-05-10,3.15,2.3,1.4,66.7,2016,5,May,10,10-May-2016
Lewis Gay,2016-05-11,3.4,2.8,1.7,66.7,2016,5,May,11,11-May-2016
Lewis Gay,2016-05-12,2.65,1.4,0.8,66.7,2016,5,May,12,12-May-2016
Lewis Gay,2016-05-13,2.0,0.5,0.3,66.7,2016,5,May,13,13-May-2016
Lewis Gay,2016-05-14,2.35,1.0,0.6,66.7,2016,5,May,14,14-May-2016
Lewis Gay,2016-05-15,2.7,1.5,0.9,66.8,2016,5,May,15,15-May-2016
Lewis Gay,2016-05-16,3.0,2.0,1.2,66.8,2016,5,May,16,16-May-2016
Lewis Gay,2016-05-17,3.21,2.4,1.4,66.8,2016,5,May,17,17-May-2016
Lewis Gay,2016-05-18,3.4,2.8,1.7,66.8,2016,5,May,18,18-May-2016
Lewis Gay,2016-05-19,3.25,2.5,1.5,66.8,2016,5,May,19,19-May-2016
Lewis Gay,2016-05-20,3.25,2.5,1.5,63.8,2016,5,May,20,20-May-2016
Lewis Gay,2016-05-21,3.4,2.8,1.7,61.1,2016,5,May,21,21-May-2016
Lewis Gay,2016-05-22,3.45,2.9,1.7,59.8,2016,5,May,22,22-May-2016
Lewis Gay,2016-05-23,3.65,3.4,2.0,59.8,2016,5,May,23,23-May-2016
Lewis Gay,2016-05-24,4.14,4.7,2.8,59.8,2016,5,May,24,24-May-2016
Lewis Gay,2016-05-25,4.43,5.6,3.3,59.8,2016,5,May,25,25-May-2016
Lewis Gay,2016-05-26,4.64,6.3,3.8,60.6,2016,5,May,26,26-May-2016
Lewis Gay,2016-05-27,4.67,6.4,3.8,61.1,2016,5,May,27,27-May-2016
Lewis Gay,2016-05-28,4.95,7.4,4.4,61.1,2016,5,May,28,28-May-2016
Lewis Gay,2016-05-29,5.0,7.6,4.5,62.3,2016,5,May,29,29-May-2016
Lewis Gay,2016-05-30,5.2,8.4,5.0,62.6,2016,5,May,30,30-May-2016
Lewis Gay,2016-05-31,5.34,9.0,5.4,63.8,2016,5,May,31,31-May-2016
Lewis Gay,2016-06-01,5.29,8.8,5.2,63.8,2016,6,Jun,1,1-Jun-2016
Lewis Gay,2016-06-02,4.8,6.8,4.0,64.0,2016,6,Jun,2,2-Jun-2016
Lewis Gay,2016-06-03,4.37,5.4,3.2,64.0,2016,6,Jun,3,3-Jun-2016
Lewis Gay,2016-06-04,4.5,5.8,3.5,67.0,2016,6,Jun,4,4-Jun-2016
Lewis Gay,2016-06-05,4.4,5.5,3.3,67.0,2016,6,Jun,5,5-Jun-2016
Lewis Gay,2016-06-06,4.1,4.6,2.7,67.7,2016,6,Jun,6,6-Jun-2016
Lewis Gay,2016-06-07,3.93,4.1,2.4,67.7,2016,6,Jun,7,7-Jun-2016
Lewis Gay,2016-06-08,3.65,3.4,2.0,67.7,2016,6,Jun,8,8-Jun-2016
Lewis Gay,2016-06-09,3.28,2.5,1.5,67.7,2016,6,Jun,9,9-Jun-2016
Lewis Gay,2016-06-10,2.96,1.9,1.1,69.7,2016,6,Jun,10,10-Jun-2016
Lewis Gay,2016-06-11,2.68,1.5,0.9,69.7,2016,6,Jun,11,11-Jun-2016
Lewis Gay,2016-06-12,3.0,2.0,1.2,69.7,2016,6,Jun,12,12-Jun-2016
Lewis Gay,2016-06-13,2.04,0.6,0.4,70.0,2016,6,Jun,13,13-Jun-2016
Lewis Gay,2016-06-14,2.2,0.8,0.5,70.0,2016,6,Jun,14,14-Jun-2016
Lewis Gay,2016-06-15,3.2,2.4,1.4,70.0,2016,6,Jun,15,15-Jun-2016
Lewis Gay,2016-06-16,4.3,5.2,3.1,70.0,2016,6,Jun,16,16-Jun-2016
Lewis Gay,2016-06-17,3.98,4.2,2.5,70.8,2016,6,Jun,17,17-Jun-2016
Lewis Gay,2016-06-18,2.91,1.8,1.1,71.5,2016,6,Jun,18,18-Jun-2016
Lewis Gay,2016-06-19,2.18,0.8,0.5,71.5,2016,6,Jun,19,19-Jun-2016
Lewis Gay,2016-06-20,4.1,4.6,2.7,72.3,2016,6,Jun,20,20-Jun-2016
Lewis Gay,2016-06-21,3.25,2.5,1.5,72.3,2016,6,Jun,21,21-Jun-2016
Lewis Gay,2016-06-22,3.35,2.7,1.6,73.2,2016,6,Jun,22,22-Jun-2016
Lewis Gay,2016-06-23,3.25,2.5,1.5,73.2,2016,6,Jun,23,23-Jun-2016
Lewis Gay,2016-06-24,3.93,4.1,2.4,74.1,2016,6,Jun,24,24-Jun-2016
Lewis Gay,2016-06-25,3.8,3.7,2.2,75.5,2016,6,Jun,25,25-Jun-2016
Lewis Gay,2016-06-26,3.5,3.0,1.8,70.0,2016,6,Jun,26,26-Jun-2016
Lewis Gay,2016-06-27,3.32,2.6,1.5,70.0,2016,6,Jun,27,27-Jun-2016
Lewis Gay,2016-06-28,3.18,2.3,1.4,75.5,2016,6,Jun,28,28-Jun-2016
Lewis Gay,2016-06-29,3.0,2.0,1.2,81.0,2016,6,Jun,29,29-Jun-2016
Lewis Gay,2016-06-30,2.75,1.6,1.0,81.7,2016,6,Jun,30,30-Jun-2016
Lewis Gay,2016-07-01,2.6,1.3,0.8,83.0,2016,7,Jul,1,1-Jul-2016
Lewis Gay,2016-07-02,2.9,1.8,1.1,82.7,2016,7,Jul,2,2-Jul-2016
Lewis Gay,2016-07-03,3.6,3.2,1.9,83.9,2016,7,Jul,3,3-Jul-2016
Lewis Gay,2016-07-04,4.45,5.6,3.3,83.9,2016,7,Jul,4,4-Jul-2016
Lewis Gay,2016-07-05,5.15,8.2,4.9,84.8,2016,7,Jul,5,5-Jul-2016
Lewis Gay,2016-07-06,6.02,12.4,7.4,85.7,2016,7,Jul,6,6-Jul-2016
Lewis Gay,2016-07-07,6.15,13.1,7.8,85.7,2016,7,Jul,7,7-Jul-2016
Lewis Gay,2016-07-08,6.3,14.0,8.3,85.7,2016,7,Jul,8,8-Jul-2016
Lewis Gay,2016-07-09,8.1,27.7,16.5,85.7,2016,7,Jul,9,9-Jul-2016
Lewis Gay,2016-07-10,8.27,29.3,17.4,85.7,2016,7,Jul,10,10-Jul-2016
Lewis Gay,2016-07-11,9.03,37.2,22.1,88.2,2016,7,Jul,11,11-Jul-2016
Lewis Gay,2016-07-12,8.6,32.6,19.4,90.0,2016,7,Jul,12,12-Jul-2016
Lewis Gay,2016-07-13,7.48,22.3,13.3,90.9,2016,7,Jul,13,13-Jul-2016
Lewis Gay,2016-07-14,8.71,33.7,20.1,91.4,2016,7,Jul,14,14-Jul-2016
Lewis Gay,2016-07-15,9.1,38.0,22.6,91.7,2016,7,Jul,15,15-Jul-2016
Lewis Gay,2016-07-16,9.4,41.5,24.7,92.1,2016,7,Jul,16,16-Jul-2016
Lewis Gay,2016-07-17,9.5,42.7,25.4,92.6,2016,7,Jul,17,17-Jul-2016
Lewis Gay,2016-07-18,9.7,45.3,27.0,99.0,2016,7,Jul,18,18-Jul-2016
Lewis Gay,2016-07-19,9.82,46.8,27.9,100.9,2016,7,Jul,19,19-Jul-2016
Lewis Gay,2016-07-20,10.8,61.2,36.4,100.9,2016,7,Jul,20,20-Jul-2016
Lewis Gay,2016-07-21,10.3,53.5,31.8,100.9,2016,7,Jul,21,21-Jul-2016
Lewis Gay,2016-07-22,10.6,58.1,34.6,100.9,2016,7,Jul,22,22-Jul-2016
Lewis Gay,2016-07-23,10.8,61.2,36.4,100.9,2016,7,Jul,23,23-Jul-2016
Lewis Gay,2016-07-24,10.95,63.7,37.9,100.9,2016,7,Jul,24,24-Jul-2016
Lewis Gay,2016-07-25,11.1,66.2,39.4,100.9,2016,7,Jul,25,25-Jul-2016
Lewis Gay,2016-07-26,11.1,66.2,39.4,100.9,2016,7,Jul,26,26-Jul-2016
Lewis Gay,2016-07-27,12.05,84.0,50.0,100.9,2016,7,Jul,27,27-Jul-2016
Lewis Gay,2016-07-28,12.65,97.0,57.7,100.9,2016,7,Jul,28,28-Jul-2016
Lewis Gay,2016-07-29,13.1,107.6,64.0,100.9,2016,7,Jul,29,29-Jul-2016
Lewis Gay,2016-07-30,13.45,116.3,69.2,100.9,2016,7,Jul,30,30-Jul-2016
Lewis Gay,2016-07-31,13.7,122.9,73.2,100.9,2016,7,Jul,31,31-Jul-2016
Lewis Gay,2016-08-01,13.85,126.9,75.5,100.9,2016,8,Aug,1,1-Aug-2016
Lewis Gay,2016-08-02,14.0,131.0,78.0,100.9,2016,8,Aug,2,2-Aug-2016
Lewis Gay,2016-08-03,14.2,136.7,81.4,100.9,2016,8,Aug,3,3-Aug-2016
Lewis Gay,2016-08-04,14.37,141.6,84.3,100.9,2016,8,Aug,4,4-Aug-2016
Lewis Gay,2016-08-05,14.48,144.7,86.1,100.9,2016,8,Aug,5,5-Aug-2016
Lewis Gay,2016-08-06,14.57,147.4,87.7,100.9,2016,8,Aug,6,6-Aug-2016
Lewis Gay,2016-08-07,14.75,152.7,90.9,100.5,2016,8,Aug,7,7-Aug-2016
Lewis Gay,2016-08-08,14.8,154.1,91.7,100.9,2016,8,Aug,8,8-Aug-2016
Lewis Gay,2016-08-09,14.85,155.6,92.6,101.8,2016,8,Aug,9,9-Aug-2016
Lewis Gay,2016-08-10,14.85,155.6,92.6,101.8,2016,8,Aug,10,10-Aug-2016
Lewis Gay,2016-08-11,15.0,160.2,95.4,101.8,2016,8,Aug,11,11-Aug-2016
Lewis Gay,2016-08-12,15.1,163.3,97.2,101.8,2016,8,Aug,12,12-Aug-2016
Lewis Gay,2016-08-13,15.17,165.5,98.5,101.8,2016,8,Aug,13,13-Aug-2016
Lewis Gay,2016-08-14,15.2,166.4,99.0,100.5,2016,8,Aug,14,14-Aug-2016
Lewis Gay,2016-08-15,15.29,169.2,100.7,101.8,2016,8,Aug,15,15-Aug-2016
Lewis Gay,2016-08-16,15.3,169.5,100.9,101.8,2016,8,Aug,16,16-Aug-2016
Lewis Gay,2016-08-17,15.3,169.5,100.9,99.6,2016,8,Aug,17,17-Aug-2016
Lewis Gay,2016-08-18,15.27,168.6,100.4,99.6,2016,8,Aug,18,18-Aug-2016
Lewis Gay,2016-08-19,15.28,168.9,100.5,99.6,2016,8,Aug,19,19-Aug-2016
Lewis Gay,2016-08-20,15.2,166.4,99.0,100.2,2016,8,Aug,20,20-Aug-2016
Lewis Gay,2016-08-21,15.15,164.9,98.2,100.2,2016,8,Aug,21,21-Aug-2016
Lewis Gay,2016-08-22,15.24,167.6,99.8,99.6,2016,8,Aug,22,22-Aug-2016
Lewis Gay,2016-08-23,15.29,169.2,100.7,99.6,2016,8,Aug,23,23-Aug-2016
Lewis Gay,2016-08-24,15.29,169.2,100.7,100.5,2016,8,Aug,24,24-Aug-2016
Lewis Gay,2016-08-25,15.28,168.9,100.5,100.7,2016,8,Aug,25,25-Aug-2016
Lewis Gay,2016-08-26,15.28,168.9,100.5,100.7,2016,8,Aug,26,26-Aug-2016
Lewis Gay,2016-08-27,15.3,169.5,100.9,100.9,2016,8,Aug,27,27-Aug-2016
Lewis Gay,2016-08-28,15.3,169.5,100.9,100.9,2016,8,Aug,28,28-Aug-2016
Lewis Gay,2016-08-29,15.3,169.5,100.9,100.5,2016,8,Aug,29,29-Aug-2016
Lewis Gay,2016-08-30,15.3,169.5,100.9,100.0,2016,8,Aug,30,30-Aug-2016
Lewis Gay,2016-08-31,15.3,169.5,100.9,100.5,2016,8,Aug,31,31-Aug-2016
Lewis Gay,2016-09-01,15.29,169.2,100.7,100.9,2016,9,Sep,1,1-Sep-2016
Lewis Gay,2016-09-02,15.2,166.4,99.0,100.9,2016,9,Sep,2,2-Sep-2016
Lewis Gay,2016-09-03,15.1,163.3,97.2,100.9,2016,9,Sep,3,3-Sep-2016
Lewis Gay,2016-09-04,15.0,160.2,95.4,100.9,2016,9,Sep,4,4-Sep-2016
Lewis Gay,2016-09-05,14.94,158.4,94.3,100.9,2016,9,Sep,5,5-Sep-2016
Lewis Gay,2016-09-06,14.9,157.2,93.6,100.9,2016,9,Sep,6,6-Sep-2016
Lewis Gay,2016-09-07,14.8,154.1,91.7,100.9,2016,9,Sep,7,7-Sep-2016
Lewis Gay,2016-09-08,14.78,153.5,91.4,100.5,2016,9,Sep,8,8-Sep-2016
Lewis Gay,2016-09-09,14.7,151.2,90.0,100.5,2016,9,Sep,9,9-Sep-2016
Lewis Gay,2016-09-10,14.63,149.1,88.8,100.5,2016,9,Sep,10,10-Sep-2016
Lewis Gay,2016-09-11,14.55,146.8,87.4,100.5,2016,9,Sep,11,11-Sep-2016
Lewis Gay,2016-09-12,14.49,145.0,86.3,100.5,2016,9,Sep,12,12-Sep-2016
Lewis Gay,2016-09-13,14.43,143.3,85.3,100.0,2016,9,Sep,13,13-Sep-2016
Lewis Gay,2016-09-14,14.38,141.9,84.5,100.0,2016,9,Sep,14,14-Sep-2016
Lewis Gay,2016-09-15,14.28,139.0,82.7,100.0,2016,9,Sep,15,15-Sep-2016
Lewis Gay,2016-09-16,14.26,138.4,82.4,100.0,2016,9,Sep,16,16-Sep-2016
Lewis Gay,2016-09-17,14.2,136.7,81.4,99.4,2016,9,Sep,17,17-Sep-2016
Lewis Gay,2016-09-18,14.18,136.1,81.0,99.4,2016,9,Sep,18,18-Sep-2016
Lewis Gay,2016-09-19,14.1,133.8,79.6,99.0,2016,9,Sep,19,19-Sep-2016
Lewis Gay,2016-09-20,14.0,131.0,78.0,99.0,2016,9,Sep,20,20-Sep-2016
Lewis Gay,2016-09-21,13.9,128.3,76.4,98.7,2016,9,Sep,21,21-Sep-2016
Lewis Gay,2016-09-22,13.88,127.7,76.0,98.2,2016,9,Sep,22,22-Sep-2016
Lewis Gay,2016-09-23,13.8,125.5,74.7,99.0,2016,9,Sep,23,23-Sep-2016
Lewis Gay,2016-09-24,13.73,123.7,73.6,98.7,2016,9,Sep,24,24-Sep-2016
Lewis Gay,2016-09-25,13.69,122.6,73.0,98.2,2016,9,Sep,25,25-Sep-2016
Lewis Gay,2016-09-26,13.57,119.4,71.1,97.7,2016,9,Sep,26,26-Sep-2016
Lewis Gay,2016-09-27,13.48,117.1,69.7,98.2,2016,9,Sep,27,27-Sep-2016
Lewis Gay,2016-09-28,13.4,115.0,68.5,98.5,2016,9,Sep,28,28-Sep-2016
Lewis Gay,2016-09-29,13.3,112.5,67.0,98.5,2016,9,Sep,29,29-Sep-2016
Lewis Gay,2016-09-30,13.22,110.5,65.8,99.0,2016,9,Sep,30,30-Sep-2016
Lewis Gay,2016-10-01,13.1,107.6,64.0,99.0,2016,10,Oct,1,1-Oct-2016
Lewis Gay,2016-10-02,13.0,105.1,62.6,100.0,2016,10,Oct,2,2-Oct-2016
Lewis Gay,2016-10-03,12.9,102.7,61.1,100.9,2016,10,Oct,3,3-Oct-2016
Lewis Gay,2016-10-04,12.8,100.4,59.8,100.9,2016,10,Oct,4,4-Oct-2016
Lewis Gay,2016-10-05,12.7,98.1,58.4,100.9,2016,10,Oct,5,5-Oct-2016
Lewis Gay,2016-10-06,13.15,108.3,64.5,100.9,2016,10,Oct,6,6-Oct-2016
Lewis Gay,2016-10-07,13.6,120.2,71.5,100.9,2016,10,Oct,7,7-Oct-2016
Lewis Gay,2016-10-08,14.05,132.4,78.8,100.5,2016,10,Oct,8,8-Oct-2016
Lewis Gay,2016-10-09,14.4,142.5,84.8,100.5,2016,10,Oct,9,9-Oct-2016
Lewis Gay,2016-10-10,14.75,152.7,90.9,100.0,2016,10,Oct,10,10-Oct-2016
Lewis Gay,2016-10-11,15.0,160.2,95.4,99.6,2016,10,Oct,11,11-Oct-2016
Lewis Gay,2016-10-12,15.2,166.4,99.0,99.0,2016,10,Oct,12,12-Oct-2016
Lewis Gay,2016-10-13,15.2,166.4,99.0,99.0,2016,10,Oct,13,13-Oct-2016
Lewis Gay,2016-10-14,15.1,163.3,97.2,99.0,2016,10,Oct,14,14-Oct-2016
Lewis Gay,2016-10-15,15.05,161.8,96.3,99.0,2016,10,Oct,15,15-Oct-2016
Lewis Gay,2016-10-16,14.95,158.7,94.5,99.0,2016,10,Oct,16,16-Oct-2016
Lewis Gay,2016-10-17,14.9,157.2,93.6,99.0,2016,10,Oct,17,17-Oct-2016
Lewis Gay,2016-10-18,14.85,155.6,92.6,98.2,2016,10,Oct,18,18-Oct-2016
Lewis Gay,2016-10-19,14.76,153.0,91.1,97.2,2016,10,Oct,19,19-Oct-2016
Lewis Gay,2016-10-20,14.65,149.7,89.1,97.2,2016,10,Oct,20,20-Oct-2016
Lewis Gay,2016-10-21,14.58,147.6,87.9,96.3,2016,10,Oct,21,21-Oct-2016
Lewis Gay,2016-10-22,14.58,147.6,87.9,96.3,2016,10,Oct,22,22-Oct-2016
Lewis Gay,2016-10-23,14.49,145.0,86.3,96.3,2016,10,Oct,23,23-Oct-2016
Lewis Gay,2016-10-24,14.49,145.0,86.3,96.3,2016,10,Oct,24,24-Oct-2016
Lewis Gay,2016-10-25,14.4,142.5,84.8,96.3,2016,10,Oct,25,25-Oct-2016
Lewis Gay,2016-10-26,14.3,139.5,83.0,96.3,2016,10,Oct,26,26-Oct-2016
Lewis Gay,2016-10-27,14.25,138.1,82.2,95.4,2016,10,Oct,27,27-Oct-2016
Lewis Gay,2016-10-28,14.2,136.7,81.4,94.5,2016,10,Oct,28,28-Oct-2016
Lewis Gay,2016-10-29,14.1,133.8,79.6,94.5,2016,10,Oct,29,29-Oct-2016
Lewis Gay,2016-10-30,14.05,132.4,78.8,93.6,2016,10,Oct,30,30-Oct-2016
Lewis Gay,2016-10-31,13.99,130.7,77.8,93.6,2016,10,Oct,31,31-Oct-2016
Lewis Gay,2016-11-01,13.85,126.9,75.5,93.6,2016,11,Nov,1,1-Nov-2016
Lewis Gay,2016-11-02,13.8,125.5,74.7,93.6,2016,11,Nov,2,2-Nov-2016
Lewis Gay,2016-11-03,13.75,124.2,73.9,93.6,2016,11,Nov,3,3-Nov-2016
Lewis Gay,2016-11-04,13.7,122.9,73.2,93.6,2016,11,Nov,4,4-Nov-2016
Lewis Gay,2016-11-05,13.65,121.5,72.3,92.6,2016,11,Nov,5,5-Nov-2016
Lewis Gay,2016-11-06,13.6,120.2,71.5,92.6,2016,11,Nov,6,6-Nov-2016
Lewis Gay,2016-11-07,13.52,118.1,70.3,92.6,2016,11,Nov,7,7-Nov-2016
Lewis Gay,2016-11-08,13.48,117.1,69.7,92.6,2016,11,Nov,8,8-Nov-2016
Lewis Gay,2016-11-09,13.42,115.5,68.8,93.6,2016,11,Nov,9,9-Nov-2016
Lewis Gay,2016-11-10,13.32,113.0,67.3,95.4,2016,11,Nov,10,10-Nov-2016
Lewis Gay,2016-11-11,13.4,115.0,68.5,95.4,2016,11,Nov,11,11-Nov-2016
Lewis Gay,2016-11-12,13.28,112.0,66.7,92.6,2016,11,Nov,12,12-Nov-2016
Lewis Gay,2016-11-13,13.2,110.0,65.5,94.5,2016,11,Nov,13,13-Nov-2016
Lewis Gay,2016-11-14,13.1,107.6,64.0,93.6,2016,11,Nov,14,14-Nov-2016
Lewis Gay,2016-11-15,13.0,105.1,62.6,92.6,2016,11,Nov,15,15-Nov-2016
Lewis Gay,2016-11-16,12.92,103.2,61.4,91.7,2016,11,Nov,16,16-Nov-2016
Lewis Gay,2016-11-17,12.82,100.9,60.1,91.5,2016,11,Nov,17,17-Nov-2016
Lewis Gay,2016-11-18,12.78,100.0,59.5,95.4,2016,11,Nov,18,18-Nov-2016
Lewis Gay,2016-11-19,12.68,97.7,58.2,98.2,2016,11,Nov,19,19-Nov-2016
Lewis Gay,2016-11-20,12.6,95.9,57.1,100.9,2016,11,Nov,20,20-Nov-2016
Lewis Gay,2016-11-21,12.5,93.6,55.7,100.9,2016,11,Nov,21,21-Nov-2016
Lewis Gay,2016-11-22,12.4,91.4,54.4,100.9,2016,11,Nov,22,22-Nov-2016
Lewis Gay,2016-11-23,12.3,89.3,53.2,100.4,2016,11,Nov,23,23-Nov-2016
Lewis Gay,2016-11-24,12.23,87.8,52.3,100.9,2016,11,Nov,24,24-Nov-2016
Lewis Gay,2016-11-25,12.23,87.8,52.3,100.9,2016,11,Nov,25,25-Nov-2016
Lewis Gay,2016-11-26,12.35,90.4,53.8,100.9,2016,11,Nov,26,26-Nov-2016
Lewis Gay,2016-11-27,12.4,91.4,54.4,100.9,2016,11,Nov,27,27-Nov-2016
Lewis Gay,2016-11-28,12.4,91.4,54.4,100.9,2016,11,Nov,28,28-Nov-2016
Lewis Gay,2016-11-29,12.45,92.5,55.1,100.9,2016,11,Nov,29,29-Nov-2016
Lewis Gay,2016-11-30,12.45,92.5,55.1,100.9,2016,11,Nov,30,30-Nov-2016
Lewis Gay,2016-12-01,12.49,93.4,55.6,100.9,2016,12,Dec,1,1-Dec-2016
Lewis Gay,2016-12-02,12.49,93.4,55.6,100.9,2016,12,Dec,2,2-Dec-2016
Lewis Gay,2016-12-03,12.49,93.4,55.6,100.9,2016,12,Dec,3,3-Dec-2016
Lewis Gay,2016-12-04,12.55,94.7,56.4,100.9,2016,12,Dec,4,4-Dec-2016
Lewis Gay,2016-12-05,12.55,94.7,56.4,100.9,2016,12,Dec,5,5-Dec-2016
Lewis Gay,2016-12-06,12.55,94.7,56.4,100.9,2016,12,Dec,6,6-Dec-2016
Lewis Gay,2016-12-07,12.3,89.3,53.2,100.9,2016,12,Dec,7,7-Dec-2016
Lewis Gay,2016-12-08,12.68,97.7,58.2,100.9,2016,12,Dec,8,8-Dec-2016
Lewis Gay,2016-12-09,12.82,100.9,60.1,100.9,2016,12,Dec,9,9-Dec-2016
Lewis Gay,2016-12-10,12.92,103.2,61.4,100.9,2016,12,Dec,10,10-Dec-2016
Lewis Gay,2016-12-11,12.98,104.7,62.3,100.9,2016,12,Dec,11,11-Dec-2016
